,Average Training Accuracy,Average Training Loss,Average Training Precision,Average Training Sensitivity,Average Training Specificity,Average Training F1,Average Training JS,Average Training Dice Coefficient,Epochs
76,0.9656536389910987,0.08013432282244876,0.9462596468920249,0.9462596468920249,0.9883129608559719,0.9068705813649306,0.8300557314462962,0.9068710800873745,77
77,0.9639660971505303,0.0842746329892959,0.9447210174891021,0.9447210174891021,0.9881583192411411,0.901771693586968,0.8215491799107959,0.9017721921617963,78
78,0.9648264854673358,0.08175429772763025,0.9438938152355308,0.9438938152355308,0.9880121828576585,0.9040312666385785,0.825327744721168,0.9040317652647419,79
79,0.9615640186128163,0.08874440343961829,0.9422302565976111,0.9422302565976111,0.9876255264135259,0.8945581222448924,0.809765184177807,0.8945586204562291,80
80,0.9666730562845866,0.07686720274034001,0.9483377884472862,0.9483377884472862,0.9887413826918041,0.9090130612228607,0.8336864730600018,0.9090135601207436,81
81,0.963727792104085,0.08420994957642895,0.9395635274536067,0.9395635274536067,0.9871840917670298,0.9003155362741644,0.8193394427815027,0.9003160346074786,82
82,0.9525635885813882,0.10792346343043305,0.9358265611353883,0.9358265611353883,0.9868095045478149,0.8679068067252192,0.7677852805912055,0.8679073027923336,83
83,0.9626652096945134,0.08601682504550331,0.9418150683027006,0.9418150683027006,0.9875752666565243,0.8986722336828795,0.8163236410327506,0.8986727322725294,84
84,0.9628829577612498,0.08550455217205342,0.9413040135944142,0.9413040135944142,0.9876082911759061,0.8978255214275221,0.8152092096192158,0.8978260197595089,85
85,0.9651873073880639,0.07981486197206236,0.9447398306093715,0.9447398306093715,0.9880518312003498,0.9050159829970859,0.826931132086389,0.9050164817870174,86
86,0.9657400297740152,0.07752254893559785,0.9484142813710799,0.9484142813710799,0.9887844907483936,0.9070111864018738,0.8302745829927841,0.9070116849601911,87
87,0.9628086544218517,0.08529021945737657,0.9435505923692501,0.9435505923692501,0.9877883260961985,0.8986848699612298,0.8163751020782839,0.8986853683792949,88
88,0.9646712711879184,0.0808877507224679,0.9443797721610084,0.9443797721610084,0.9880896564451301,0.9037326334197057,0.8247797940556308,0.9037331319870747,89
89,0.9645597972567117,0.08245396711641834,0.9442495302583661,0.9442495302583661,0.9880415813010798,0.9032889539475031,0.8241759861627012,0.903289452645869,90
90,0.9625566951812259,0.08663581852756795,0.9427636024556415,0.9427636024556415,0.9877009820200635,0.8972078400959599,0.8141565945148534,0.8972083384813601,91
91,0.9630410860455223,0.08429827124235176,0.9448266367354536,0.9448266367354536,0.9881410937795255,0.8995414344481153,0.8178880128709538,0.8995419327158736,92
92,0.9633233130924285,0.08513870892957562,0.9421330830771701,0.9421330830771701,0.9876087245816101,0.9001300930066598,0.818866881620757,0.9001305915929206,93
93,0.9650987443469816,0.08007926400750875,0.9447398211853143,0.9447398211853143,0.9881523329235181,0.9053784821643207,0.8273898827143353,0.9053789810049115,94
94,0.9648497747996496,0.08040441918585982,0.9475136889970883,0.9475136889970883,0.9885303477596464,0.9050906370844167,0.8271072355599656,0.9050911355519353,95
95,0.9622098529149615,0.08699114274765764,0.9405607442147212,0.9405607442147212,0.9873927791161075,0.8964091973437833,0.8130657620792179,0.8964096953502525,96
96,0.9644495419093537,0.08124053566938355,0.943830999769478,0.943830999769478,0.9877386900206934,0.9032436871121894,0.8239703486076722,0.9032441857194506,97
97,0.9677661184280636,0.07351858359539792,0.9504325534019354,0.9504325534019354,0.989110295888326,0.913268711275325,0.8407074207898662,0.9132692102524109,98
98,0.9659527748350114,0.07766202615485304,0.9467905415986131,0.9467905415986131,0.9883319801400768,0.9075509577938322,0.8312421349545746,0.9075514564109038,99
99,0.9679486410958427,0.07437951680982396,0.9478596558944336,0.9478596558944336,0.9887196884316716,0.9127312796896628,0.839837114685802,0.9127317787711827,100
