,Average Training Accuracy,Average Training Loss,Average Training Precision,Average Training Sensitivity,Average Training Specificity,Average Training F1,Average Training JS,Average Training Dice Coefficient,Epochs
47,0.9541120075044176,0.1798222286715394,0.9388013630883189,0.9388013630883189,0.9877976136745268,0.8724555745945184,0.7743361675938697,0.8724560716573402,48
48,0.9552732800680493,0.17723642467033296,0.9409335836722742,0.9409335836722742,0.9881943028305451,0.8757802558659288,0.779799235841891,0.875780752979677,49
49,0.9547482142372733,0.1776477343269757,0.9365388016378317,0.9365388016378317,0.9876173285468064,0.8738030457023749,0.7765836107323358,0.8738035428033425,50
50,0.9540684715149894,0.1776868197179976,0.9390118357151409,0.9390118357151409,0.987878593389031,0.8724261722689965,0.7744687507563126,0.8724266692185904,51
51,0.9557594723171656,0.17440949557792573,0.9405826562377988,0.9405826562377988,0.9882854027736803,0.876993077205427,0.7815650184581929,0.8769935744663988,52
52,0.9554667094397166,0.17398905044510252,0.9403506562795029,0.9403506562795029,0.987951878904617,0.8766905113795312,0.7810496193900013,0.876691008588071,53
53,0.9563288915724983,0.1720380336046219,0.9426813616563822,0.9426813616563822,0.9884851728881849,0.8796023009550593,0.7856685672387324,0.8796027982361375,54
54,0.9557638016958088,0.17264942115261442,0.9402962428788433,0.9402962428788433,0.9881465124368802,0.8777555665417313,0.7827430965985852,0.8777560638800446,55
55,0.9555015563964842,0.17272829299881345,0.9385584192708036,0.9385584192708036,0.9879228264610548,0.876129743673721,0.7802890629966028,0.8761302410662954,56
56,0.9566443912566653,0.1698981197107406,0.9410946050261958,0.9410946050261958,0.9880479982435662,0.8797179137649441,0.7858750498468917,0.8797184112365143,57
57,0.9559720357259113,0.17013337498619444,0.9409433528039196,0.9409433528039196,0.9886135357194473,0.8766707524386861,0.7811263993113213,0.876671249641916,58
58,0.9563206263950891,0.16821069855775153,0.9424456667488964,0.9424456667488964,0.9884031391940039,0.8788821962468684,0.7847229338647344,0.8788826934063692,59
59,0.9557890210832868,0.167939526339372,0.9424287082908155,0.9424287082908155,0.9885383139730569,0.8777448095188718,0.7828877879381241,0.8777453066203049,60
60,0.9570284949408638,0.16603195135082519,0.9372453350419974,0.9372453350419974,0.9876033956359458,0.8798263825049982,0.7866549056312658,0.8798268800531168,61
61,0.9561397915794733,0.165717808618432,0.9434955569652249,0.9434955569652249,0.988728007243209,0.8778737570181202,0.7830997479844006,0.8778742541165988,62
62,0.9564570472353984,0.1638900987094357,0.940257615342532,0.940257615342532,0.9880028191735567,0.8793453092127205,0.7852541526214122,0.879345806666175,63
63,0.9551412188817587,0.164535325552736,0.9403060082002066,0.9403060082002066,0.9879937040156419,0.8753457663887851,0.7790244283640171,0.8753462634527651,64
64,0.9550517854236421,0.1631394839357762,0.940161304952263,0.940161304952263,0.9879931465795784,0.8742590103133406,0.7777081714633531,0.8742595070755099,65
65,0.9527983892531617,0.16578481098016104,0.9350006818379998,0.9350006818379998,0.9871698908376609,0.8678276577808846,0.7674319957837464,0.8678281546502087,66
