,Average Training Accuracy,Average Training Loss,Average Training Precision,Average Training Sensitivity,Average Training Specificity,Average Training F1,Average Training JS,Average Training Dice Coefficient,Epochs
14,0.929418200538272,0.1717658337383043,0.905240832790852,0.905240832790852,0.9829158481951745,0.7974280269094316,0.6649421432949106,0.7974285172680446,15
15,0.9341675818912568,0.16215420310341178,0.9075392584559594,0.9075392584559594,0.982805475204709,0.8138583817911677,0.6874588927202434,0.8138588747448213,16
16,0.9351450829278857,0.1593755567002864,0.9077891275491203,0.9077891275491203,0.9828415741548411,0.8158446160544204,0.6904215566580892,0.8158451089658774,17
17,0.9385709535507922,0.14982906569327628,0.9116284588468159,0.9116284588468159,0.9830017645096557,0.8268483517799454,0.7058031847864469,0.8268488463359193,18
18,0.9393559259081643,0.1476543163437219,0.9137709256493709,0.9137709256493709,0.9836390104745701,0.8283140873523424,0.7078937684800414,0.8283145812248068,19
19,0.9384538938128758,0.1481926195500862,0.9138814035563795,0.9138814035563795,0.9836242671878581,0.8263590564864545,0.7055157102531086,0.8263595504063466,20
20,0.939912470560225,0.14438113206554026,0.9137745749850601,0.9137745749850601,0.9838833841317763,0.8312070747987451,0.71209232654143,0.8312075691243648,21
21,0.9418962191021636,0.14035285654522123,0.9157356552343804,0.9157356552343804,0.9837497888877144,0.8375806612304838,0.7216323688027604,0.8375811560661974,22
22,0.9447571815006315,0.1345373582804487,0.9187724389895293,0.9187724389895293,0.9840976883591472,0.8453411852936302,0.7329190718677053,0.8453416808837696,23
23,0.9427677866012333,0.1356742981643904,0.9181725015556862,0.9181725015556862,0.9845274267520834,0.8396551609407427,0.7244413040747893,0.8396556557568279,24
24,0.9447905449640179,0.13183266350201198,0.9213843129854699,0.9213843129854699,0.9847729244720929,0.8460094793599081,0.7340180969364701,0.846009974700804,25
25,0.9483829679943266,0.1238363886340743,0.9235843213321524,0.9235843213321524,0.984625082208329,0.8567989301037836,0.7501862531560672,0.8567994265179828,26
26,0.9492814427330382,0.12194468595442318,0.9244003821509358,0.9244003821509358,0.9850343663647438,0.8596553222221446,0.7544831413296273,0.8596558188472484,27
27,0.9487206973726788,0.12256921481873308,0.9242281206469238,0.9242281206469238,0.9851934434413708,0.8583970292283848,0.7527707804030052,0.8583975253363602,28
28,0.951686874268547,0.11614617794042542,0.9302400801203387,0.9302400801203387,0.9859518836195721,0.8663287641353556,0.7647395437519899,0.8663292612131328,29
